# Category: Detective & Mystery

"#","question","optionA","optionB","optionC","optionD","answer","level","subject","hint","explanation","status"
"281","The garden trophy went missing from the library annex. Nora was seen jogging past the pond at noon, Ivy signed the guest book at the bakery at noon, and Felix claims to have been asleep all day. The bakery receipt proves Ivy's alibi, and Nora's muddy shoes match the pond path. Who took the trophy?","","","","","Ivy","expert","Who Did It?","Follow the receipts and the mud.","Ivy had the bakery receipt, so Nora's muddy alibi is the lie that hides the theft.","published"
"282","A1Z26 code: 1-3-5 (A=1, B=2 ... Z=26). Decode the word.","DAB","ACE","FED","CAB","B. ACE","medium","Code-Breaking","Convert each number to its alphabet letter.","1-3-5 spells ACE.","published"
"283","At the school fete, the lucky fishing rod vanished. Ruby says they were baking bread, Ivy insists they never left the reading room, and Felix claims they were watering plants. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the lucky fishing rod?","Ivy","Felix","Ruby","an outside thief","A. Ivy","medium","Who Did It?","Check each alibi against the evidence.","Ivy's alibi matched the physical evidence; the others' stories failed.","published"
"284","At the library annex, the lucky fishing rod vanished. Silas insists they never left the reading room, Felix claims they were watering plants, and Nora says they were baking bread. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the lucky fishing rod?","Nora","Felix","Silas","an outside thief","B. Felix","medium","Who Did It?","Check each alibi against the evidence.","Felix's alibi matched the physical evidence; the others' stories failed.","published"
"285","At the village fair, the prize-winning pie vanished. Pearl claims they were watering plants, Oscar says they were baking bread, and Hugo insists they never left the reading room. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the prize-winning pie?","Oscar","Pearl","an outside thief","Hugo","D. Hugo","hard","Who Did It?","Check each alibi against the evidence.","Hugo's alibi matched the physical evidence; the others' stories failed.","published"
"286","The code word NEEUQ is written backwards. What is the real word?","QEEN","RVFFO","QUEEN","QUEE","C. QUEEN","hard","Code-Breaking","Read it from right to left.","NEEUQ reversed spells QUEEN.","published"
"287","the attic loft shows a strange scene: a half-eaten potted fern, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Down the chimney","By picking the lock","Through the open window","With a spare key","C. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"288","A1Z26 code: 2-1-4 (A=1, B=2 ... Z=26). Decode the word.","BAD","DAB","FED","CAB","A. BAD","medium","Code-Breaking","Convert each number to its alphabet letter.","2-1-4 spells BAD.","published"
"289","A detective studies the boathouse: a tipped teacup, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","The mud proves rain during the visit","The umbrella proves heavy rain","A. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"290","A potted fern sits on the desk at the tea shop beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The visitor left in a hurry","The tea was freshly made","The room was empty","Two people shared the room","D. Two people shared the room","hard","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"291","Decode the Caesar cipher: WDEOH (each letter was shifted forward by 3). What is the word?","TABLE","ELBAT","VCDNG","XEFPI","A. TABLE","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells TABLE.","published"
"292","A picnic basket sits on the desk at the scout hut beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","Two people shared the room","The visitor left in a hurry","The room was empty","The tea was freshly made","A. Two people shared the room","hard","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"293","At the tea shop, the detective finds a cold cardboard box, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The fan was very old","The entries stopped when the power failed","The diary was borrowed","The desk was used at night","B. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"294","The silver locket went missing from the harbor cafe. Oscar was seen jogging past the pond at noon, Silas signed the guest book at the bakery at noon, and Nora claims to have been asleep all day. The bakery receipt proves Silas's alibi, and Oscar's muddy shoes match the pond path. Who took the locket?","","","","","Silas","expert","Who Did It?","Follow the receipts and the mud.","Silas had the bakery receipt, so Oscar's muddy alibi is the lie that hides the theft.","published"
"295","A teacup sits on the desk at the study beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The visitor left in a hurry","The room was empty","Two people shared the room","The tea was freshly made","C. Two people shared the room","medium","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"296","At the garden shed, the antique violin vanished. Pearl insists they never left the reading room, Silas claims they were watering plants, and Oscar says they were baking bread. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the antique violin?","Pearl","Oscar","Silas","an outside thief","C. Silas","medium","Who Did It?","Check each alibi against the evidence.","Silas's alibi matched the physical evidence; the others' stories failed.","published"
"297","At the scout hut, the detective finds a cold teacup, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The entries stopped when the power failed","The fan was very old","The diary was borrowed","The desk was used at night","A. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"298","the study shows a strange scene: a half-eaten picnic basket, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","Down the chimney","With a spare key","By picking the lock","A. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"299","A1Z26 code: 6-1-4-5 (A=1, B=2 ... Z=26). Decode the word.","FADE","DEAF","FEED","BEEF","A. FADE","medium","Code-Breaking","Convert each number to its alphabet letter.","6-1-4-5 spells FADE.","published"
"300","Decode the Caesar cipher: FDQGOH (each letter was shifted forward by 3). What is the word?","ELDNAC","ECPFNG","GERHPI","CANDLE","D. CANDLE","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells CANDLE.","published"
